f,d,h1,h2,TM,,,,,,,,,,,
0.6,384.0135,609.9244,107.597,0.784362927,,,,,,,,,,,
0.6,384.0135,609.9244,154.9268,0.783667305,,,,,,,,,,,
0.6,384.0135,609.9244,160.9761,0.778588308,,,,,,,,,,,
0.6,384.0135,609.9244,194.0026,0.754342751,,,,,,,,,,,
0.6,384.0135,609.9244,199.4684,0.753434475,,,,,,,,,,,
0.6,384.0135,609.9244,199.9801,0.753396172,,,,,,,,,,,
0.6,384.0135,615.194,70.4817,0.767433354,,,,,,,,,,,
0.6,384.0135,615.194,83.0101,0.775760415,,,,,,,,,,,
0.6,384.0135,615.194,97.452,0.786200227,,,,,,,,,,,
0.6,384.0135,615.194,104.1585,0.790533558,,,,,,,,,,,
0.6,384.0135,615.194,107.597,0.792468876,,,,,,,,,,,
0.6,384.0135,615.194,154.9268,0.78975383,,,,,,,,,,,
0.6,384.0135,615.194,160.9761,0.785344504,,,,,,,,,,,
0.6,384.0135,615.194,194.0026,0.765974001,,,,,,,,,,,
0.6,384.0135,615.194,199.4684,0.765615799,,,,,,,,,,,
0.6,384.0135,615.194,199.9801,0.765642264,,,,,,,,,,,
0.6,384.0135,660.2346,70.4817,0.850084374,,,,,,,,,,,
0.6,384.0135,660.2346,83.0101,0.841897967,,,,,,,,,,,
0.6,384.0135,660.2346,97.452,0.835353277,,,,,,,,,,,
0.6,384.0135,660.2346,104.1585,0.834154125,,,,,,,,,,,
0.6,384.0135,660.2346,107.597,0.834053398,,,,,,,,,,,
0.6,384.0135,660.2346,154.9268,0.857304853,,,,,,,,,,,
0.6,384.0135,660.2346,160.9761,0.860758396,,,,,,,,,,,
0.6,384.0135,660.2346,194.0026,0.864695183,,,,,,,,,,,
0.6,384.0135,660.2346,199.4684,0.862385123,,,,,,,,,,,
0.6,384.0135,660.2346,199.9801,0.86211837,,,,,,,,,,,
0.6,384.0135,662.768,70.4817,0.85249769,,,,,,,,,,,
0.6,384.0135,662.768,83.0101,0.843516019,,,,,,,,,,,
0.6,384.0135,662.768,97.452,0.836609716,,,,,,,,,,,
0.6,384.0135,662.768,104.1585,0.835468413,,,,,,,,,,,
0.6,384.0135,662.768,107.597,0.835442344,,,,,,,,,,,
0.6,384.0135,662.768,154.9268,0.861690685,,,,,,,,,,,
0.6,384.0135,662.768,160.9761,0.865455228,,,,,,,,,,,
0.6,384.0135,662.768,194.0026,0.868870388,,,,,,,,,,,
0.6,384.0135,662.768,199.4684,0.866110464,,,,,,,,,,,
0.6,384.0135,662.768,199.9801,0.865823979,,,,,,,,,,,
0.6,384.0135,668.5187,70.4817,0.857036314,,,,,,,,,,,
0.6,384.0135,668.5187,83.0101,0.846536777,,,,,,,,,,,
0.6,384.0135,668.5187,97.452,0.839160261,,,,,,,,,,,
0.6,384.0135,668.5187,104.1585,0.838267269,,,,,,,,,,,
0.6,384.0135,668.5187,107.597,0.838480358,,,,,,,,,,,
0.6,384.0135,668.5187,154.9268,0.871635016,,,,,,,,,,,
0.6,384.0135,668.5187,160.9761,0.875997594,,,,,,,,,,,
0.6,384.0135,668.5187,194.0026,0.877333828,,,,,,,,,,,
0.6,384.0135,668.5187,199.4684,0.873562954,,,,,,,,,,,
0.6,384.0135,668.5187,199.9801,0.873177378,,,,,,,,,,,
0.6,384.0135,684.3943,70.4817,0.863971461,,,,,,,,,,,
0.6,384.0135,684.3943,83.0101,0.851305445,,,,,,,,,,,
0.6,384.0135,684.3943,97.452,0.844898386,,,,,,,,,,,
0.6,384.0135,684.3943,104.1585,0.845583637,,,,,,,,,,,
0.6,384.0135,684.3943,107.597,0.846825025,,,,,,,,,,,
0.6,384.0135,684.3943,154.9268,0.897726697,,,,,,,,,,,
0.6,384.0135,684.3943,160.9761,0.902640933,,,,,,,,,,,
0.6,384.0135,684.3943,194.0026,0.893560455,,,,,,,,,,,
0.6,384.0135,684.3943,199.4684,0.887072022,,,,,,,,,,,
0.6,384.0135,684.3943,199.9801,0.886415432,,,,,,,,,,,
0.6,384.0135,689.3509,70.4817,0.86486052,,,,,,,,,,,
0.6,384.0135,689.3509,83.0101,0.852131032,,,,,,,,,,,
0.6,384.0135,689.3509,97.452,0.846626389,,,,,,,,,,,
0.6,384.0135,689.3509,104.1585,0.848008766,,,,,,,,,,,
0.6,384.0135,689.3509,107.597,0.849645464,,,,,,,,,,,
0.6,384.0135,689.3509,154.9268,0.905064384,,,,,,,,,,,
0.6,384.0135,689.3509,160.9761,0.909792348,,,,,,,,,,,
0.6,384.0135,689.3509,194.0026,0.896574395,,,,,,,,,,,
0.6,384.0135,689.3509,199.4684,0.889362763,,,,,,,,,,,
0.6,384.0135,689.3509,199.9801,0.888645657,,,,,,,,,,,
0.6,384.0135,692.6676,70.4817,0.865222812,,,,,,,,,,,
0.6,384.0135,692.6676,83.0101,0.852615505,,,,,,,,,,,
0.6,384.0135,692.6676,97.452,0.847850959,,,,,,,,,,,
0.6,384.0135,692.6676,104.1585,0.849721171,,,,,,,,,,,
0.6,384.0135,692.6676,107.597,0.851637138,,,,,,,,,,,
0.6,384.0135,692.6676,154.9268,0.909661056,,,,,,,,,,,
0.6,384.0135,692.6676,160.9761,0.914168745,,,,,,,,,,,
0.6,384.0135,692.6676,194.0026,0.89809817,,,,,,,,,,,
0.6,384.0135,692.6676,199.4684,0.890448804,,,,,,,,,,,
0.6,384.0135,692.6676,199.9801,0.889711966,,,,,,,,,,,
0.6,384.0135,701.542,70.4817,0.865591193,,,,,,,,,,,
0.6,384.0135,701.542,83.0101,0.853862016,,,,,,,,,,,
0.6,384.0135,701.542,97.452,0.851490525,,,,,,,,,,,
0.6,384.0135,701.542,104.1585,0.854758409,,,,,,,,,,,
0.6,384.0135,701.542,107.597,0.857445653,,,,,,,,,,,
0.6,384.0135,701.542,154.9268,0.920584953,,,,,,,,,,,
0.6,384.0135,701.542,160.9761,0.924193101,,,,,,,,,,,
0.6,384.0135,701.542,194.0026,0.900521601,,,,,,,,,,,
0.6,384.0135,701.542,199.4684,0.891967058,,,,,,,,,,,
0.6,384.0135,701.542,199.9801,0.891153381,,,,,,,,,,,
0.6,384.0135,704.0717,70.4817,0.865607765,,,,,,,,,,,
0.6,384.0135,704.0717,83.0101,0.854277804,,,,,,,,,,,
0.6,384.0135,704.0717,97.452,0.852657012,,,,,,,,,,,
0.6,384.0135,704.0717,104.1585,0.856333849,,,,,,,,,,,
0.6,384.0135,704.0717,107.597,0.859250603,,,,,,,,,,,
0.6,384.0135,704.0717,154.9268,0.923267824,,,,,,,,,,,
0.6,384.0135,704.0717,160.9761,0.926576778,,,,,,,,,,,
0.6,384.0135,704.0717,194.0026,0.900829949,,,,,,,,,,,
0.6,384.0135,704.0717,199.4684,0.892100587,,,,,,,,,,,
0.6,384.0135,704.0717,199.9801,0.891262991,,,,,,,,,,,
0.6,384.0135,709.8536,70.4817,0.865648645,,,,,,,,,,,
0.6,384.0135,709.8536,83.0101,0.855382219,,,,,,,,,,,
0.6,384.0135,709.8536,97.452,0.85560904,,,,,,,,,,,
0.6,384.0135,709.8536,104.1585,0.860212426,,,,,,,,,,,
0.6,384.0135,709.8536,107.597,0.86359759,,,,,,,,,,,
0.6,384.0135,709.8536,154.9268,0.92868553,,,,,,,,,,,
0.6,384.0135,709.8536,160.9761,0.931193031,,,,,,,,,,,
0.6,384.0135,709.8536,194.0026,0.90106745,,,,,,,,,,,
0.6,384.0135,709.8536,199.4684,0.892032659,,,,,,,,,,,
0.6,384.0135,709.8536,199.9801,0.891184781,,,,,,,,,,,
0.6,384.0135,712.8955,70.4817,0.86570526,,,,,,,,,,,
0.6,384.0135,712.8955,83.0101,0.856104422,,,,,,,,,,,
0.6,384.0135,712.8955,97.452,0.857306585,,,,,,,,,,,
0.6,384.0135,712.8955,104.1585,0.862400627,,,,,,,,,,,
0.6,384.0135,712.8955,107.597,0.866001219,,,,,,,,,,,
0.6,384.0135,712.8955,154.9268,0.931117249,,,,,,,,,,,
0.6,384.0135,712.8955,160.9761,0.933169911,,,,,,,,,,,
0.6,384.0135,712.8955,194.0026,0.900983566,,,,,,,,,,,
0.6,384.0135,712.8955,199.4684,0.891858427,,,,,,,,,,,
0.6,384.0135,712.8955,199.9801,0.891009029,,,,,,,,,,,
0.6,384.0135,721.9523,70.4817,0.866312016,,,,,,,,,,,
0.6,384.0135,721.9523,83.0101,0.858925067,,,,,,,,,,,
0.6,384.0135,721.9523,97.452,0.863122462,,,,,,,,,,,
0.6,384.0135,721.9523,104.1585,0.869499099,,,,,,,,,,,
0.6,384.0135,721.9523,107.597,0.87366379,,,,,,,,,,,
0.6,384.0135,721.9523,154.9268,0.93661619,,,,,,,,,,,
0.6,384.0135,721.9523,160.9761,0.937312308,,,,,,,,,,,
0.6,384.0135,721.9523,194.0026,0.900187324,,,,,,,,,,,
0.6,384.0135,721.9523,199.4684,0.891067531,,,,,,,,,,,
0.6,384.0135,721.9523,199.9801,0.890232841,,,,,,,,,,,
0.6,384.0135,752.8339,70.4817,0.878119426,,,,,,,,,,,
0.6,384.0135,752.8339,83.0101,0.878580837,,,,,,,,,,,
0.6,384.0135,752.8339,97.452,0.889072487,,,,,,,,,,,
0.6,384.0135,752.8339,104.1585,0.896590598,,,,,,,,,,,
0.6,384.0135,752.8339,107.597,0.900813251,,,,,,,,,,,
0.6,384.0135,752.8339,154.9268,0.940065449,,,,,,,,,,,
0.6,384.0135,752.8339,160.9761,0.937793808,,,,,,,,,,,
0.6,384.0135,752.8339,194.0026,0.900033828,,,,,,,,,,,
0.6,384.0135,752.8339,199.4684,0.893359894,,,,,,,,,,,
0.6,384.0135,752.8339,199.9801,0.892779394,,,,,,,,,,,
0.6,384.0135,768.0343,70.4817,0.89039411,,,,,,,,,,,
0.6,384.0135,768.0343,83.0101,0.892445971,,,,,,,,,,,
0.6,384.0135,768.0343,97.452,0.90160814,,,,,,,,,,,
0.6,384.0135,768.0343,104.1585,0.907382843,,,,,,,,,,,
0.6,384.0135,768.0343,107.597,0.910515709,,,,,,,,,,,
0.6,384.0135,768.0343,154.9268,0.937782994,,,,,,,,,,,
0.6,384.0135,768.0343,160.9761,0.935751579,,,,,,,,,,,
0.6,384.0135,768.0343,194.0026,0.905758168,,,,,,,,,,,
0.6,384.0135,768.0343,199.4684,0.90089302,,,,,,,,,,,
0.6,384.0135,768.0343,199.9801,0.90048414,,,,,,,,,,,
0.6,384.0135,768.0701,70.4817,0.890431312,,,,,,,,,,,
0.6,384.0135,768.0701,83.0101,0.892479807,,,,,,,,,,,
0.6,384.0135,768.0701,97.452,0.901636785,,,,,,,,,,,
0.6,384.0135,768.0701,104.1585,0.907407628,,,,,,,,,,,
0.6,384.0135,768.0701,107.597,0.910541529,,,,,,,,,,,
0.6,384.0135,768.0701,154.9268,0.937773817,,,,,,,,,,,
0.6,384.0135,768.0701,160.9761,0.93574685,,,,,,,,,,,
0.6,384.0135,768.0701,194.0026,0.905772199,,,,,,,,,,,
0.6,384.0135,768.0701,199.4684,0.900906659,,,,,,,,,,,
0.6,384.0135,768.0701,199.9801,0.900497461,,,,,,,,,,,
0.6,384.0135,770.0427,70.4817,0.892244702,,,,,,,,,,,
0.6,384.0135,770.0427,83.0101,0.894301222,,,,,,,,,,,
0.6,384.0135,770.0427,97.452,0.903026422,,,,,,,,,,,
0.6,384.0135,770.0427,104.1585,0.90848395,,,,,,,,,,,
0.6,384.0135,770.0427,107.597,0.911449581,,,,,,,,,,,
0.6,384.0135,770.0427,154.9268,0.937509088,,,,,,,,,,,
0.6,384.0135,770.0427,160.9761,0.935595641,,,,,,,,,,,
0.6,384.0135,770.0427,194.0026,0.906878328,,,,,,,,,,,
0.6,384.0135,770.0427,199.4684,0.90223104,,,,,,,,,,,
0.6,384.0135,770.0427,199.9801,0.901842295,,,,,,,,,,,
0.6,384.0135,782.7278,70.4817,0.904388245,,,,,,,,,,,
0.6,384.0135,782.7278,83.0101,0.905235726,,,,,,,,,,,
0.6,384.0135,782.7278,97.452,0.910099261,,,,,,,,,,,
0.6,384.0135,782.7278,104.1585,0.913317855,,,,,,,,,,,
0.6,384.0135,782.7278,107.597,0.915129453,,,,,,,,,,,
0.6,384.0135,782.7278,154.9268,0.936632047,,,,,,,,,,,
0.6,384.0135,782.7278,160.9761,0.935828445,,,,,,,,,,,
0.6,384.0135,782.7278,194.0026,0.915796859,,,,,,,,,,,
0.6,384.0135,782.7278,199.4684,0.912395881,,,,,,,,,,,
0.6,384.0135,782.7278,199.9801,0.912113029,,,,,,,,,,,
0.6,384.0135,788.0052,70.4817,0.909350675,,,,,,,,,,,
0.6,384.0135,788.0052,83.0101,0.909062429,,,,,,,,,,,
0.6,384.0135,788.0052,97.452,0.911913632,,,,,,,,,,,
0.6,384.0135,788.0052,104.1585,0.914180596,,,,,,,,,,,
0.6,384.0135,788.0052,107.597,0.915545777,,,,,,,,,,,
0.6,384.0135,788.0052,154.9268,0.93682796,,,,,,,,,,,
0.6,384.0135,788.0052,160.9761,0.936664195,,,,,,,,,,,
0.6,384.0135,788.0052,194.0026,0.920275973,,,,,,,,,,,
0.6,384.0135,788.0052,199.4684,0.917203595,,,,,,,,,,,
0.6,384.0135,788.0052,199.9801,0.916947992,,,,,,,,,,,
0.6,384.0135,791.1283,70.4817,0.912164632,,,,,,,,,,,
0.6,384.0135,791.1283,83.0101,0.911054173,,,,,,,,,,,
0.6,384.0135,791.1283,97.452,0.912645183,,,,,,,,,,,
0.6,384.0135,791.1283,104.1585,0.914392462,,,,,,,,,,,
0.6,384.0135,791.1283,107.597,0.915520827,,,,,,,,,,,
0.6,384.0135,791.1283,154.9268,0.937150359,,,,,,,,,,,
0.6,384.0135,791.1283,160.9761,0.937374202,,,,,,,,,,,
0.6,384.0135,791.1283,194.0026,0.923095515,,,,,,,,,,,
0.6,384.0135,791.1283,199.4684,0.920179788,,,,,,,,,,,
0.6,384.0135,791.1283,199.9801,0.919912054,,,,,,,,,,,
0.6,384.0135,798.9367,70.4817,0.918480626,,,,,,,,,,,
0.6,384.0135,798.9367,83.0101,0.914955096,,,,,,,,,,,
0.6,384.0135,798.9367,97.452,0.913434371,,,,,,,,,,,
0.6,384.0135,798.9367,104.1585,0.913967886,,,,,,,,,,,
0.6,384.0135,798.9367,107.597,0.91459518,,,,,,,,,,,
0.6,384.0135,798.9367,154.9268,0.938655722,,,,,,,,,,,
0.6,384.0135,798.9367,160.9761,0.939966291,,,,,,,,,,,
0.6,384.0135,798.9367,194.0026,0.930372398,,,,,,,,,,,
0.6,384.0135,798.9367,199.4684,0.927582496,,,,,,,,,,,
0.6,384.0135,798.9367,199.9801,0.927323737,,,,,,,,,,,
0.6,384.0135,799.9602,70.4817,0.919216661,,,,,,,,,,,
0.6,384.0135,799.9602,83.0101,0.915357181,,,,,,,,,,,
0.6,384.0135,799.9602,97.452,0.913413597,,,,,,,,,,,
0.6,384.0135,799.9602,104.1585,0.913832842,,,,,,,,,,,
0.6,384.0135,799.9602,107.597,0.914412742,,,,,,,,,,,
0.6,384.0135,799.9602,154.9268,0.938924219,,,,,,,,,,,
0.6,384.0135,799.9602,160.9761,0.940393203,,,,,,,,,,,
0.6,384.0135,799.9602,194.0026,0.931345908,,,,,,,,,,,
0.6,384.0135,799.9602,199.4684,0.928546592,,,,,,,,,,,
0.6,384.0135,799.9602,199.9801,0.928276844,,,,,,,,,,,
0.6,389.4588,540.9634,70.4817,0.651737218,,,,,,,,,,,
0.6,389.4588,540.9634,83.0101,0.646811049,,,,,,,,,,,
0.6,389.4588,540.9634,97.452,0.652442847,,,,,,,,,,,
0.6,389.4588,540.9634,104.1585,0.658858177,,,,,,,,,,,
0.6,389.4588,540.9634,107.597,0.662899131,,,,,,,,,,,
0.6,389.4588,540.9634,154.9268,0.717652923,,,,,,,,,,,
0.6,389.4588,540.9634,160.9761,0.717458187,,,,,,,,,,,
0.6,389.4588,540.9634,194.0026,0.681422723,,,,,,,,,,,
0.6,389.4588,540.9634,199.4684,0.673398638,,,,,,,,,,,
0.6,389.4588,540.9634,199.9801,0.672673568,,,,,,,,,,,
0.6,389.4588,566.0202,70.4817,0.681860055,,,,,,,,,,,
0.6,389.4588,566.0202,83.0101,0.685515105,,,,,,,,,,,
0.6,389.4588,566.0202,97.452,0.69982387,,,,,,,,,,,
0.6,389.4588,566.0202,104.1585,0.708921272,,,,,,,,,,,
0.6,389.4588,566.0202,107.597,0.713888811,,,,,,,,,,,
0.6,389.4588,566.0202,154.9268,0.749605931,,,,,,,,,,,
0.6,389.4588,566.0202,160.9761,0.745261796,,,,,,,,,,,
0.6,389.4588,566.0202,194.0026,0.701560943,,,,,,,,,,,
0.6,389.4588,566.0202,199.4684,0.695295,,,,,,,,,,,
0.6,389.4588,566.0202,199.9801,0.694782157,,,,,,,,,,,
0.6,389.4588,568.305,70.4817,0.685566133,,,,,,,,,,,
0.6,389.4588,568.305,83.0101,0.689972685,,,,,,,,,,,
0.6,389.4588,568.305,97.452,0.704726902,,,,,,,,,,,
0.6,389.4588,568.305,104.1585,0.713863414,,,,,,,,,,,
0.6,389.4588,568.305,107.597,0.718788944,,,,,,,,,,,
0.6,389.4588,568.305,154.9268,0.752027625,,,,,,,,,,,
0.6,389.4588,568.305,160.9761,0.747424404,,,,,,,,,,,
0.6,389.4588,568.305,194.0026,0.704020866,,,,,,,,,,,
0.6,389.4588,568.305,199.4684,0.698045048,,,,,,,,,,,
0.6,389.4588,568.305,199.9801,0.697560251,,,,,,,,,,,
0.6,389.4588,574.1881,70.4817,0.695906092,,,,,,,,,,,
0.6,389.4588,574.1881,83.0101,0.702007473,,,,,,,,,,,
0.6,389.4588,574.1881,97.452,0.717627001,,,,,,,,,,,
0.6,389.4588,574.1881,104.1585,0.726633953,,,,,,,,,,,
0.6,389.4588,574.1881,107.597,0.731375297,,,,,,,,,,,
0.6,389.4588,574.1881,154.9268,0.758038208,,,,,,,,,,,
0.6,389.4588,574.1881,160.9761,0.752932352,,,,,,,,,,,
0.6,389.4588,574.1881,194.0026,0.711033147,,,,,,,,,,,
0.6,389.4588,574.1881,199.4684,0.70586736,,,,,,,,,,,
0.6,389.4588,574.1881,199.9801,0.705458224,,,,,,,,,,,
0.6,389.4588,591.8038,70.4817,0.732636981,,,,,,,,,,,
0.6,389.4588,591.8038,83.0101,0.74160269,,,,,,,,,,,
0.6,389.4588,591.8038,97.452,0.756389207,,,,,,,,,,,
0.6,389.4588,591.8038,104.1585,0.763514415,,,,,,,,,,,
0.6,389.4588,591.8038,107.597,0.766966586,,,,,,,,,,,
0.6,389.4588,591.8038,154.9268,0.77539574,,,,,,,,,,,
0.6,389.4588,591.8038,160.9761,0.770023834,,,,,,,,,,,
0.6,389.4588,591.8038,194.0026,0.738156566,,,,,,,,,,,
0.6,389.4588,591.8038,199.4684,0.73568334,,,,,,,,,,,
0.6,389.4588,591.8038,199.9801,0.735520463,,,,,,,,,,,
0.6,389.4588,594.9041,70.4817,0.739787249,,,,,,,,,,,
0.6,389.4588,594.9041,83.0101,0.748827858,,,,,,,,,,,
0.6,389.4588,594.9041,97.452,0.762920768,,,,,,,,,,,
0.6,389.4588,594.9041,104.1585,0.769500749,,,,,,,,,,,
0.6,389.4588,594.9041,107.597,0.772661215,,,,,,,,,,,
0.6,389.4588,594.9041,154.9268,0.778539852,,,,,,,,,,,
0.6,389.4588,594.9041,160.9761,0.773347404,,,,,,,,,,,
0.6,389.4588,594.9041,194.0026,0.743906267,,,,,,,,,,,
0.6,389.4588,594.9041,199.4684,0.741882021,,,,,,,,,,,
0.6,389.4588,594.9041,199.9801,0.741763204,,,,,,,,,,,
0.6,389.4588,596.1558,70.4817,0.742708031,,,,,,,,,,,
0.6,389.4588,596.1558,83.0101,0.751731948,,,,,,,,,,,
0.6,389.4588,596.1558,97.452,0.765505633,,,,,,,,,,,
0.6,389.4588,596.1558,104.1585,0.77186703,,,,,,,,,,,
0.6,389.4588,596.1558,107.597,0.774905716,,,,,,,,,,,
0.6,389.4588,596.1558,154.9268,0.779838838,,,,,,,,,,,
0.6,389.4588,596.1558,160.9761,0.774717825,,,,,,,,,,,
0.6,389.4588,596.1558,194.0026,0.746294775,,,,,,,,,,,
0.6,389.4588,596.1558,199.4684,0.744448673,,,,,,,,,,,
0.6,389.4588,596.1558,199.9801,0.744343971,,,,,,,,,,,
0.6,389.4588,608.3169,70.4817,0.771559955,,,,,,,,,,,
0.6,389.4588,608.3169,83.0101,0.779242696,,,,,,,,,,,
0.6,389.4588,608.3169,97.452,0.788814659,,,,,,,,,,,
0.6,389.4588,608.3169,104.1585,0.792770097,,,,,,,,,,,
0.6,389.4588,608.3169,107.597,0.79457096,,,,,,,,,,,
0.6,389.4588,608.3169,154.9268,0.793215985,,,,,,,,,,,
0.6,389.4588,608.3169,160.9761,0.78928392,,,,,,,,,,,
0.6,389.4588,608.3169,194.0026,0.771524935,,,,,,,,,,,
0.6,389.4588,608.3169,199.4684,0.771142222,,,,,,,,,,,
0.6,389.4588,608.3169,199.9801,0.771156986,,,,,,,,,,,
0.6,389.4588,609.9244,70.4817,0.775379307,,,,,,,,,,,
0.6,389.4588,609.9244,83.0101,0.782715549,,,,,,,,,,,
0.6,389.4588,609.9244,97.452,0.79161322,,,,,,,,,,,
0.6,389.4588,609.9244,104.1585,0.795240326,,,,,,,,,,,
0.6,389.4588,609.9244,107.597,0.79687717,,,,,,,,,,,
0.6,389.4588,609.9244,154.9268,0.795121116,,,,,,,,,,,
0.6,389.4588,609.9244,160.9761,0.791406468,,,,,,,,,,,
0.6,389.4588,609.9244,194.0026,0.77508909,,,,,,,,,,,
0.6,389.4588,609.9244,199.4684,0.774853448,,,,,,,,,,,
0.6,389.4588,609.9244,199.9801,0.774881789,,,,,,,,,,,
0.6,389.4588,615.194,70.4817,0.787726659,,,,,,,,,,,
0.6,389.4588,615.194,83.0101,0.793626258,,,,,,,,,,,
0.6,389.4588,615.194,97.452,0.800228717,,,,,,,,,,,
0.6,389.4588,615.194,104.1585,0.80282817,,,,,,,,,,,
0.6,389.4588,615.194,107.597,0.803971519,,,,,,,,,,,
0.6,389.4588,615.194,154.9268,0.801604117,,,,,,,,,,,
0.6,389.4588,615.194,160.9761,0.79866582,,,,,,,,,,,
0.6,389.4588,615.194,194.0026,0.787029677,,,,,,,,,,,
0.6,389.4588,615.194,199.4684,0.787170445,,,,,,,,,,,
0.6,389.4588,615.194,199.9801,0.787212766,,,,,,,,,,,
0.6,389.4588,660.2346,70.4817,0.860003733,,,,,,,,,,,
0.6,389.4588,660.2346,83.0101,0.849638273,,,,,,,,,,,
0.6,389.4588,660.2346,97.452,0.841957448,,,,,,,,,,,
0.6,389.4588,660.2346,104.1585,0.840794757,,,,,,,,,,,
0.6,389.4588,660.2346,107.597,0.840849573,,,,,,,,,,,
0.6,389.4588,660.2346,154.9268,0.872158467,,,,,,,,,,,
0.6,389.4588,660.2346,160.9761,0.876591613,,,,,,,,,,,
0.6,389.4588,660.2346,194.0026,0.879497792,,,,,,,,,,,
0.6,389.4588,660.2346,199.4684,0.87602746,,,,,,,,,,,
0.6,389.4588,660.2346,199.9801,0.875657234,,,,,,,,,,,
0.6,389.4588,662.768,70.4817,0.861804678,,,,,,,,,,,
0.6,389.4588,662.768,83.0101,0.850862911,,,,,,,,,,,
0.6,389.4588,662.768,97.452,0.843085196,,,,,,,,,,,
0.6,389.4588,662.768,104.1585,0.842071917,,,,,,,,,,,
0.6,389.4588,662.768,107.597,0.842249223,,,,,,,,,,,
0.6,389.4588,662.768,154.9268,0.876502796,,,,,,,,,,,
0.6,389.4588,662.768,160.9761,0.881146404,,,,,,,,,,,
0.6,389.4588,662.768,194.0026,0.882938255,,,,,,,,,,,
0.6,389.4588,662.768,199.4684,0.879018514,,,,,,,,,,,
0.6,389.4588,662.768,199.9801,0.878595898,,,,,,,,,,,
0.6,389.4588,668.5187,70.4817,0.865073231,,,,,,,,,,,
0.6,389.4588,668.5187,83.0101,0.85311078,,,,,,,,,,,
0.6,389.4588,668.5187,97.452,0.845438578,,,,,,,,,,,
0.6,389.4588,668.5187,104.1585,0.844871412,,,,,,,,,,,
0.6,389.4588,668.5187,107.597,0.845372554,,,,,,,,,,,
0.6,389.4588,668.5187,154.9268,0.886191634,,,,,,,,,,,
0.6,389.4588,668.5187,160.9761,0.891160822,,,,,,,,,,,
0.6,389.4588,668.5187,194.0026,0.889725285,,,,,,,,,,,
0.6,389.4588,668.5187,199.4684,0.884804025,,,,,,,,,,,
0.6,389.4588,668.5187,199.9801,0.884297465,,,,,,,,,,,
0.6,389.4588,684.3943,70.4817,0.869570427,,,,,,,,,,,
0.6,389.4588,684.3943,83.0101,0.856832917,,,,,,,,,,,
0.6,389.4588,684.3943,97.452,0.851396734,,,,,,,,,,,
0.6,389.4588,684.3943,104.1585,0.852826552,,,,,,,,,,,
0.6,389.4588,684.3943,107.597,0.85450348,,,,,,,,,,,
0.6,389.4588,684.3943,154.9268,0.910453667,,,,,,,,,,,
0.6,389.4588,684.3943,160.9761,0.915178022,,,,,,,,,,,
0.6,389.4588,684.3943,194.0026,0.901570991,,,,,,,,,,,
0.6,389.4588,684.3943,199.4684,0.89425446,,,,,,,,,,,
0.6,389.4588,684.3943,199.9801,0.893537303,,,,,,,,,,,
0.6,389.4588,689.3509,70.4817,0.870037017,,,,,,,,,,,
0.6,389.4588,689.3509,83.0101,0.857626687,,,,,,,,,,,
0.6,389.4588,689.3509,97.452,0.853378397,,,,,,,,,,,
0.6,389.4588,689.3509,104.1585,0.855569278,,,,,,,,,,,
0.6,389.4588,689.3509,107.597,0.857656909,,,,,,,,,,,
0.6,389.4588,689.3509,154.9268,0.916895326,,,,,,,,,,,
0.6,389.4588,689.3509,160.9761,0.92122531,,,,,,,,,,,
0.6,389.4588,689.3509,194.0026,0.903422126,,,,,,,,,,,
0.6,389.4588,689.3509,199.4684,0.895563316,,,,,,,,,,,
0.6,389.4588,689.3509,199.9801,0.894804033,,,,,,,,,,,
0.6,389.4588,692.6676,70.4817,0.870200531,,,,,,,,,,,
0.6,389.4588,692.6676,83.0101,0.858153667,,,,,,,,,,,
0.6,389.4588,692.6676,97.452,0.854822524,,,,,,,,,,,
0.6,389.4588,692.6676,104.1585,0.857507048,,,,,,,,,,,
0.6,389.4588,692.6676,107.597,0.859869081,,,,,,,,,,,
0.6,389.4588,692.6676,154.9268,0.920829961,,,,,,,,,,,
0.6,389.4588,692.6676,160.9761,0.924808647,,,,,,,,,,,
0.6,389.4588,692.6676,194.0026,0.904259127,,,,,,,,,,,
0.6,389.4588,692.6676,199.4684,0.896090826,,,,,,,,,,,
0.6,389.4588,692.6676,199.9801,0.895309657,,,,,,,,,,,
0.6,389.4588,701.542,70.4817,0.87038027,,,,,,,,,,,
0.6,389.4588,701.542,83.0101,0.859768782,,,,,,,,,,,
0.6,389.4588,701.542,97.452,0.859092283,,,,,,,,,,,
0.6,389.4588,701.542,104.1585,0.863163733,,,,,,,,,,,
0.6,389.4588,701.542,107.597,0.866254706,,,,,,,,,,,
0.6,389.4588,701.542,154.9268,0.929711734,,,,,,,,,,,
0.6,389.4588,701.542,160.9761,0.932576255,,,,,,,,,,,
0.6,389.4588,701.542,194.0026,0.905202262,,,,,,,,,,,
0.6,389.4588,701.542,199.4684,0.896469949,,,,,,,,,,,
0.6,389.4588,701.542,199.9801,0.895647449,,,,,,,,,,,
0.6,389.4588,704.0717,70.4817,0.870427669,,,,,,,,,,,
0.6,389.4588,704.0717,83.0101,0.860343927,,,,,,,,,,,
0.6,389.4588,704.0717,97.452,0.860454329,,,,,,,,,,,
0.6,389.4588,704.0717,104.1585,0.86491749,,,,,,,,,,,
0.6,389.4588,704.0717,107.597,0.868188271,,,,,,,,,,,
0.6,389.4588,704.0717,154.9268,0.93177775,,,,,,,,,,,
