f,d,h1,h2,T(1)
0.4722,448.512,596.1558,83.0101,0.466909077
0.4722,448.512,596.1558,97.452,0.733436254
0.4722,448.512,596.1558,104.1585,0.782676572
0.4722,448.512,596.1558,107.597,0.804646125
0.4722,448.512,596.1558,154.9268,0.780066977
0.4722,448.512,596.1558,160.9761,0.740471176
0.4722,448.512,596.1558,194.0026,0.591240001
0.4722,448.512,596.1558,199.4684,0.583464806
0.4722,448.512,596.1558,199.9801,0.583000445
0.4722,448.512,608.3169,70.4817,0.559664259
0.4722,448.512,608.3169,83.0101,0.519987625
0.4722,448.512,608.3169,97.452,0.771009678
0.4722,448.512,608.3169,104.1585,0.819878017
0.4722,448.512,608.3169,107.597,0.83882317
0.4722,448.512,608.3169,154.9268,0.740224296
0.4722,448.512,608.3169,160.9761,0.705146531
0.4722,448.512,608.3169,194.0026,0.599877435
0.4722,448.512,608.3169,199.4684,0.599335173
0.4722,448.512,608.3169,199.9801,0.599523603
0.4722,448.512,609.9244,70.4817,0.565634283
0.4722,448.512,609.9244,83.0101,0.527017448
0.4722,448.512,609.9244,97.452,0.775089599
0.4722,448.512,609.9244,104.1585,0.823378851
0.4722,448.512,609.9244,107.597,0.841679666
0.4722,448.512,609.9244,154.9268,0.735349991
0.4722,448.512,609.9244,160.9761,0.701184444
0.4722,448.512,609.9244,194.0026,0.602136712
0.4722,448.512,609.9244,199.4684,0.602503666
0.4722,448.512,609.9244,199.9801,0.602789823
0.4722,448.512,615.194,70.4817,0.586676976
0.4722,448.512,615.194,83.0101,0.549403437
0.4722,448.512,615.194,97.452,0.786203715
0.4722,448.512,615.194,104.1585,0.831933025
0.4722,448.512,615.194,107.597,0.847772643
0.4722,448.512,615.194,154.9268,0.72050402
0.4722,448.512,615.194,160.9761,0.689699205
0.4722,448.512,615.194,194.0026,0.611260399
0.4722,448.512,615.194,199.4684,0.614559901
0.4722,448.512,615.194,199.9801,0.615101111
0.4722,448.512,660.2346,70.4817,0.736602408
0.4722,448.512,660.2346,83.0101,0.605164519
0.4722,448.512,660.2346,97.452,0.715399282
0.4722,448.512,660.2346,104.1585,0.738798328
0.4722,448.512,660.2346,107.597,0.740769536
0.4722,448.512,660.2346,154.9268,0.698255436
0.4722,448.512,660.2346,160.9761,0.70216444
0.4722,448.512,660.2346,194.0026,0.750736873
0.4722,448.512,660.2346,199.4684,0.757943283
0.4722,448.512,660.2346,199.9801,0.7585297
0.4722,448.512,662.768,70.4817,0.736640939
0.4722,448.512,662.768,83.0101,0.599504496
0.4722,448.512,662.768,97.452,0.706471257
0.4722,448.512,662.768,104.1585,0.73007487
0.4722,448.512,662.768,107.597,0.732226758
0.4722,448.512,662.768,154.9268,0.702771709
0.4722,448.512,662.768,160.9761,0.708258055
0.4722,448.512,662.768,194.0026,0.75716504
0.4722,448.512,662.768,199.4684,0.762840342
0.4722,448.512,662.768,199.9801,0.763265609
0.4722,448.512,668.5187,70.4817,0.732309871
0.4722,448.512,668.5187,83.0101,0.584501287
0.4722,448.512,668.5187,97.452,0.686824175
0.4722,448.512,668.5187,104.1585,0.711336759
0.4722,448.512,668.5187,107.597,0.714155814
0.4722,448.512,668.5187,154.9268,0.714740725
0.4722,448.512,668.5187,160.9761,0.723404189
0.4722,448.512,668.5187,194.0026,0.768870422
0.4722,448.512,668.5187,199.4684,0.770532175
0.4722,448.512,668.5187,199.9801,0.7705533
0.4722,448.512,684.3943,70.4817,0.695300866
0.4722,448.512,684.3943,83.0101,0.536205187
0.4722,448.512,684.3943,97.452,0.64272828
0.4722,448.512,684.3943,104.1585,0.67081557
0.4722,448.512,684.3943,107.597,0.676543246
0.4722,448.512,684.3943,154.9268,0.755782325
0.4722,448.512,684.3943,160.9761,0.768893108
0.4722,448.512,684.3943,194.0026,0.776379992
0.4722,448.512,684.3943,199.4684,0.765439807
0.4722,448.512,684.3943,199.9801,0.764288027
0.4722,448.512,689.3509,70.4817,0.679208394
0.4722,448.512,689.3509,83.0101,0.521475352
0.4722,448.512,689.3509,97.452,0.63301152
0.4722,448.512,689.3509,104.1585,0.662160392
0.4722,448.512,689.3509,107.597,0.668934477
0.4722,448.512,689.3509,154.9268,0.769167872
0.4722,448.512,689.3509,160.9761,0.782061294
0.4722,448.512,689.3509,194.0026,0.770992327
0.4722,448.512,689.3509,199.4684,0.756542495
0.4722,448.512,689.3509,199.9801,0.755091936
0.4722,448.512,692.6676,70.4817,0.668049136
0.4722,448.512,692.6676,83.0101,0.512220922
0.4722,448.512,692.6676,97.452,0.627694906
0.4722,448.512,692.6676,104.1585,0.657434095
0.4722,448.512,692.6676,107.597,0.664938284
0.4722,448.512,692.6676,154.9268,0.777749313
0.4722,448.512,692.6676,160.9761,0.79000602
0.4722,448.512,692.6676,194.0026,0.765593684
0.4722,448.512,692.6676,199.4684,0.749086385
0.4722,448.512,692.6676,199.9801,0.747453147
0.4722,448.512,701.542,70.4817,0.638418017
0.4722,448.512,701.542,83.0101,0.490557817
0.4722,448.512,701.542,97.452,0.617695654
0.4722,448.512,701.542,104.1585,0.648827742
0.4722,448.512,701.542,107.597,0.658314689
0.4722,448.512,701.542,154.9268,0.797768477
0.4722,448.512,701.542,160.9761,0.806560997
0.4722,448.512,701.542,194.0026,0.745161016
0.4722,448.512,701.542,199.4684,0.724584597
0.4722,448.512,701.542,199.9801,0.722632908
0.4722,448.512,704.0717,70.4817,0.630425156
0.4722,448.512,704.0717,83.0101,0.485339969
0.4722,448.512,704.0717,97.452,0.615862555
0.4722,448.512,704.0717,104.1585,0.647349722
0.4722,448.512,704.0717,107.597,0.657406874
0.4722,448.512,704.0717,154.9268,0.802382711
0.4722,448.512,704.0717,160.9761,0.809748753
0.4722,448.512,704.0717,194.0026,0.73810774
0.4722,448.512,704.0717,199.4684,0.716775843
0.4722,448.512,704.0717,199.9801,0.714795174
0.4722,448.512,709.8536,70.4817,0.613379824
0.4722,448.512,709.8536,83.0101,0.475350822
0.4722,448.512,709.8536,97.452,0.613100853
0.4722,448.512,709.8536,104.1585,0.645411368
0.4722,448.512,709.8536,107.597,0.656787396
0.4722,448.512,709.8536,154.9268,0.810568891
0.4722,448.512,709.8536,160.9761,0.814106673
0.4722,448.512,709.8536,194.0026,0.720644324
0.4722,448.512,709.8536,199.4684,0.698271079
0.4722,448.512,709.8536,199.9801,0.696242107
0.4722,448.512,712.8955,70.4817,0.605279568
0.4722,448.512,712.8955,83.0101,0.471149362
0.4722,448.512,712.8955,97.452,0.612341186
0.4722,448.512,712.8955,104.1585,0.645106497
0.4722,448.512,712.8955,107.597,0.657192253
0.4722,448.512,712.8955,154.9268,0.813416195
0.4722,448.512,712.8955,160.9761,0.814672797
0.4722,448.512,712.8955,194.0026,0.710980121
0.4722,448.512,712.8955,199.4684,0.688449338
0.4722,448.512,712.8955,199.9801,0.686417585
0.4722,448.512,721.9523,70.4817,0.585345456
0.4722,448.512,721.9523,83.0101,0.46325678
0.4722,448.512,721.9523,97.452,0.612173092
0.4722,448.512,721.9523,104.1585,0.646564476
0.4722,448.512,721.9523,107.597,0.660663258
0.4722,448.512,721.9523,154.9268,0.815245616
0.4722,448.512,721.9523,160.9761,0.809252001
0.4722,448.512,721.9523,194.0026,0.681827244
0.4722,448.512,721.9523,199.4684,0.660102221
0.4722,448.512,721.9523,199.9801,0.658211634
0.4722,448.512,752.8339,70.4817,0.567559556
0.4722,448.512,752.8339,83.0101,0.483812201
0.4722,448.512,752.8339,97.452,0.620929579
0.4722,448.512,752.8339,104.1585,0.66075187
0.4722,448.512,752.8339,107.597,0.678591085
0.4722,448.512,752.8339,154.9268,0.755199205
0.4722,448.512,752.8339,160.9761,0.732458831
0.4722,448.512,752.8339,194.0026,0.606745638
0.4722,448.512,752.8339,199.4684,0.595773423
0.4722,448.512,752.8339,199.9801,0.59494415
0.4722,448.512,768.0343,70.4817,0.579202273
0.4722,448.512,768.0343,83.0101,0.512483408
0.4722,448.512,768.0343,97.452,0.619288013
0.4722,448.512,768.0343,104.1585,0.657750361
0.4722,448.512,768.0343,107.597,0.674614201
0.4722,448.512,768.0343,154.9268,0.70852265
0.4722,448.512,768.0343,160.9761,0.686413074
0.4722,448.512,768.0343,194.0026,0.590937346
0.4722,448.512,768.0343,199.4684,0.58525343
0.4722,448.512,768.0343,199.9801,0.5848909
0.4722,448.512,768.0701,70.4817,0.579237427
0.4722,448.512,768.0701,83.0101,0.512544996
0.4722,448.512,768.0701,97.452,0.619271668
0.4722,448.512,768.0701,104.1585,0.657721502
0.4722,448.512,768.0701,107.597,0.67458102
0.4722,448.512,768.0701,154.9268,0.708427657
0.4722,448.512,768.0701,160.9761,0.686312535
0.4722,448.512,768.0701,194.0026,0.590921948
0.4722,448.512,768.0701,199.4684,0.585247292
0.4722,448.512,768.0701,199.9801,0.584875895
0.4722,448.512,770.0427,70.4817,0.581188874
0.4722,448.512,770.0427,83.0101,0.51673443
0.4722,448.512,770.0427,97.452,0.618125325
0.4722,448.512,770.0427,104.1585,0.656201166
0.4722,448.512,770.0427,107.597,0.672859862
0.4722,448.512,770.0427,154.9268,0.702581454
0.4722,448.512,770.0427,160.9761,0.680897602
0.4722,448.512,770.0427,194.0026,0.589713207
0.4722,448.512,770.0427,199.4684,0.584563362
0.4722,448.512,770.0427,199.9801,0.584240315
0.4722,448.512,782.7278,70.4817,0.595182494
0.4722,448.512,782.7278,83.0101,0.544534973
0.4722,448.512,782.7278,97.452,0.603604522
0.4722,448.512,782.7278,104.1585,0.639273723
0.4722,448.512,782.7278,107.597,0.654666697
0.4722,448.512,782.7278,154.9268,0.668424269
0.4722,448.512,782.7278,160.9761,0.650683772
0.4722,448.512,782.7278,194.0026,0.58439848
0.4722,448.512,782.7278,199.4684,0.581430074
0.4722,448.512,782.7278,199.9801,0.581278546
0.4722,448.512,788.0052,70.4817,0.601787804
0.4722,448.512,788.0052,83.0101,0.555182435
0.4722,448.512,788.0052,97.452,0.5935956
0.4722,448.512,788.0052,104.1585,0.628682969
0.4722,448.512,788.0052,107.597,0.643860139
0.4722,448.512,788.0052,154.9268,0.656389466
0.4722,448.512,788.0052,160.9761,0.640581879
0.4722,448.512,788.0052,194.0026,0.582554594
0.4722,448.512,788.0052,199.4684,0.579860392
0.4722,448.512,788.0052,199.9801,0.579725369
0.4722,448.512,791.1283,70.4817,0.605987283
0.4722,448.512,791.1283,83.0101,0.560782613
0.4722,448.512,791.1283,97.452,0.586621628
0.4722,448.512,791.1283,104.1585,0.621650657
0.4722,448.512,791.1283,107.597,0.636767949
0.4722,448.512,791.1283,154.9268,0.649941421
0.4722,448.512,791.1283,160.9761,0.635291199
0.4722,448.512,791.1283,194.0026,0.581301812
0.4722,448.512,791.1283,199.4684,0.578641723
0.4722,448.512,791.1283,199.9801,0.578489842
0.4722,448.512,798.9367,70.4817,0.617358706
0.4722,448.512,798.9367,83.0101,0.571294773
0.4722,448.512,798.9367,97.452,0.566149747
0.4722,448.512,798.9367,104.1585,0.6020325
0.4722,448.512,798.9367,107.597,0.617398193
0.4722,448.512,798.9367,154.9268,0.635872561
0.4722,448.512,798.9367,160.9761,0.623922524
0.4722,448.512,798.9367,194.0026,0.577100118
0.4722,448.512,798.9367,199.4684,0.574139356
0.4722,448.512,798.9367,199.9801,0.573948043
0.4722,448.512,799.9602,70.4817,0.618928634
0.4722,448.512,799.9602,83.0101,0.57219809
0.4722,448.512,799.9602,97.452,0.563188909
0.4722,448.512,799.9602,104.1585,0.599320233
0.4722,448.512,799.9602,107.597,0.61474201
0.4722,448.512,799.9602,154.9268,0.634227266
0.4722,448.512,799.9602,160.9761,0.622591334
0.4722,448.512,799.9602,194.0026,0.576402962
0.4722,448.512,799.9602,199.4684,0.573384041
0.4722,448.512,799.9602,199.9801,0.573186722
0.4722,452.3458,540.9634,70.4817,0.435398459
0.4722,452.3458,540.9634,83.0101,0.60045037
0.4722,452.3458,540.9634,97.452,0.615813366
0.4722,452.3458,540.9634,104.1585,0.619276357
0.4722,452.3458,540.9634,107.597,0.623368455
0.4722,452.3458,540.9634,154.9268,0.768628141
0.4722,452.3458,540.9634,160.9761,0.77685309
0.4722,452.3458,540.9634,194.0026,0.685214965
0.4722,452.3458,540.9634,199.4684,0.658576534
0.4722,452.3458,540.9634,199.9801,0.656111715
0.4722,452.3458,566.0202,70.4817,0.374633956
0.4722,452.3458,566.0202,83.0101,0.578973093
0.4722,452.3458,566.0202,97.452,0.634580584
0.4722,452.3458,566.0202,104.1585,0.659814424
0.4722,452.3458,566.0202,107.597,0.674972933
0.4722,452.3458,566.0202,154.9268,0.831993429
0.4722,452.3458,566.0202,160.9761,0.811209298
0.4722,452.3458,566.0202,194.0026,0.623517101
0.4722,452.3458,566.0202,199.4684,0.599081341
0.4722,452.3458,566.0202,199.9801,0.59700749
0.4722,452.3458,568.305,70.4817,0.372349633
0.4722,452.3458,568.305,83.0101,0.580094104
0.4722,452.3458,568.305,97.452,0.639533916
0.4722,452.3458,568.305,104.1585,0.666671405
0.4722,452.3458,568.305,107.597,0.682730794
0.4722,452.3458,568.305,154.9268,0.832313344
0.4722,452.3458,568.305,160.9761,0.808744065
0.4722,452.3458,568.305,194.0026,0.618364337
0.4722,452.3458,568.305,199.4684,0.594887563
0.4722,452.3458,568.305,199.9801,0.59291779
0.4722,452.3458,574.1881,70.4817,0.369761189
0.4722,452.3458,574.1881,83.0101,0.584985514
0.4722,452.3458,574.1881,97.452,0.654496769
0.4722,452.3458,574.1881,104.1585,0.686293815
0.4722,452.3458,574.1881,107.597,0.704468754
0.4722,452.3458,574.1881,154.9268,0.828657224
0.4722,452.3458,574.1881,160.9761,0.798748619
0.4722,452.3458,574.1881,194.0026,0.606568561
0.4722,452.3458,574.1881,199.4684,0.585859259
0.4722,452.3458,574.1881,199.9801,0.584158822
0.4722,452.3458,591.8038,70.4817,0.392727517
0.4722,452.3458,591.8038,83.0101,0.615402271
0.4722,452.3458,591.8038,97.452,0.713860411
0.4722,452.3458,591.8038,104.1585,0.755237827
0.4722,452.3458,591.8038,107.597,0.776504014
0.4722,452.3458,591.8038,154.9268,0.7884803
0.4722,452.3458,591.8038,160.9761,0.749623166
0.4722,452.3458,591.8038,194.0026,0.587850854
0.4722,452.3458,591.8038,199.4684,0.576990977
0.4722,452.3458,591.8038,199.9801,0.576230809
0.4722,452.3458,594.9041,70.4817,0.401274906
0.4722,452.3458,594.9041,83.0101,0.622677633
0.4722,452.3458,594.9041,97.452,0.725432272
0.4722,452.3458,594.9041,104.1585,0.767455323
0.4722,452.3458,594.9041,107.597,0.788504992
0.4722,452.3458,594.9041,154.9268,0.77881259
0.4722,452.3458,594.9041,160.9761,0.740013423
0.4722,452.3458,594.9041,194.0026,0.58751885
0.4722,452.3458,594.9041,199.4684,0.578504719
0.4722,452.3458,594.9041,199.9801,0.577916043
0.4722,452.3458,596.1558,70.4817,0.405058476
0.4722,452.3458,596.1558,83.0101,0.625740023
0.4722,452.3458,596.1558,97.452,0.730115286
0.4722,452.3458,596.1558,104.1585,0.772256086
0.4722,452.3458,596.1558,107.597,0.793161177
0.4722,452.3458,596.1558,154.9268,0.774833704
0.4722,452.3458,596.1558,160.9761,0.736173963
0.4722,452.3458,596.1558,194.0026,0.587669592
0.4722,452.3458,596.1558,199.4684,0.57937812
0.4722,452.3458,596.1558,199.9801,0.578865763
0.4722,452.3458,608.3169,70.4817,0.449262037
0.4722,452.3458,608.3169,83.0101,0.657294129
0.4722,452.3458,608.3169,97.452,0.77253344
0.4722,452.3458,608.3169,104.1585,0.812050517
0.4722,452.3458,608.3169,107.597,0.829352391
0.4722,452.3458,608.3169,154.9268,0.736686525
0.4722,452.3458,608.3169,160.9761,0.702325763
0.4722,452.3458,608.3169,194.0026,0.596978599
0.4722,452.3458,608.3169,199.4684,0.595848809
0.4722,452.3458,608.3169,199.9801,0.595965198
0.4722,452.3458,609.9244,70.4817,0.455858267
0.4722,452.3458,609.9244,83.0101,0.661501469
0.4722,452.3458,609.9244,97.452,0.777372741
0.4722,452.3458,609.9244,104.1585,0.816005944
0.4722,452.3458,609.9244,107.597,0.83255105
0.4722,452.3458,609.9244,154.9268,0.732003975
0.4722,452.3458,609.9244,160.9761,0.698546155
0.4722,452.3458,609.9244,194.0026,0.599303225
0.4722,452.3458,609.9244,199.4684,0.599067817
0.4722,452.3458,609.9244,199.9801,0.59928111
0.4722,452.3458,615.194,70.4817,0.478207093
0.4722,452.3458,615.194,83.0101,0.674700003
0.4722,452.3458,615.194,97.452,0.791198428
0.4722,452.3458,615.194,104.1585,0.826118199
0.4722,452.3458,615.194,107.597,0.839919298
0.4722,452.3458,615.194,154.9268,0.717756858
0.4722,452.3458,615.194,160.9761,0.687557835
0.4722,452.3458,615.194,194.0026,0.608615176
0.4722,452.3458,615.194,199.4684,0.611269997
0.4722,452.3458,615.194,199.9801,0.611749758
0.4722,452.3458,660.2346,70.4817,0.608454371
0.4722,452.3458,660.2346,83.0101,0.669358795
0.4722,452.3458,660.2346,97.452,0.746273116
0.4722,452.3458,660.2346,104.1585,0.747392902
0.4722,452.3458,660.2346,107.597,0.744533301
0.4722,452.3458,660.2346,154.9268,0.697944884
0.4722,452.3458,660.2346,160.9761,0.701916816
0.4722,452.3458,660.2346,194.0026,0.748697066
0.4722,452.3458,660.2346,199.4684,0.75521266
0.4722,452.3458,660.2346,199.9801,0.755738739
0.4722,452.3458,662.768,70.4817,0.60784781
0.4722,452.3458,662.768,83.0101,0.662082111
0.4722,452.3458,662.768,97.452,0.738182406
0.4722,452.3458,662.768,104.1585,0.739026644
0.4722,452.3458,662.768,107.597,0.73628759
0.4722,452.3458,662.768,154.9268,0.702476119
0.4722,452.3458,662.768,160.9761,0.708026656
0.4722,452.3458,662.768,194.0026,0.755208453
0.4722,452.3458,662.768,199.4684,0.760227721
0.4722,452.3458,662.768,199.9801,0.760586517
0.4722,452.3458,668.5187,70.4817,0.602819172
0.4722,452.3458,668.5187,83.0101,0.644600307
0.4722,452.3458,668.5187,97.452,0.719889147
0.4722,452.3458,668.5187,104.1585,0.720764466
0.4722,452.3458,668.5187,107.597,0.71864033
0.4722,452.3458,668.5187,154.9268,0.714510136
0.4722,452.3458,668.5187,160.9761,0.723216007
0.4722,452.3458,668.5187,194.0026,0.767191461
0.4722,452.3458,668.5187,199.4684,0.768246712
0.4722,452.3458,668.5187,199.9801,0.768218653
0.4722,452.3458,684.3943,70.4817,0.569129103
0.4722,452.3458,684.3943,83.0101,0.598170969
0.4722,452.3458,684.3943,97.452,0.675480372
0.4722,452.3458,684.3943,104.1585,0.679780953
0.4722,452.3458,684.3943,107.597,0.680935715
0.4722,452.3458,684.3943,154.9268,0.755707736
0.4722,452.3458,684.3943,160.9761,0.768960746
0.4722,452.3458,684.3943,194.0026,0.775888545
0.4722,452.3458,684.3943,199.4684,0.764436733
0.4722,452.3458,684.3943,199.9801,0.763228486
0.4722,452.3458,689.3509,70.4817,0.55523508
0.4722,452.3458,689.3509,83.0101,0.586536395
0.4722,452.3458,689.3509,97.452,0.66449521
0.4722,452.3458,689.3509,104.1585,0.67056649
0.4722,452.3458,689.3509,107.597,0.673033792
0.4722,452.3458,689.3509,154.9268,0.769243871
0.4722,452.3458,689.3509,160.9761,0.782340576
0.4722,452.3458,689.3509,194.0026,0.770976017
0.4722,452.3458,689.3509,199.4684,0.756020924
0.4722,452.3458,689.3509,199.9801,0.754501586
0.4722,452.3458,692.6676,70.4817,0.54571111
0.4722,452.3458,692.6676,83.0101,0.579926339
0.4722,452.3458,692.6676,97.452,0.658092778
0.4722,452.3458,692.6676,104.1585,0.665441016
0.4722,452.3458,692.6676,107.597,0.668847482
0.4722,452.3458,692.6676,154.9268,0.777958991
0.4722,452.3458,692.6676,160.9761,0.790475294
0.4722,452.3458,692.6676,194.0026,0.765867781
0.4722,452.3458,692.6676,199.4684,0.748856642
0.4722,452.3458,692.6676,199.9801,0.747187249
0.4722,452.3458,701.542,70.4817,0.520850533
0.4722,452.3458,701.542,83.0101,0.566884323
0.4722,452.3458,701.542,97.452,0.644492138
0.4722,452.3458,701.542,104.1585,0.655665947
0.4722,452.3458,701.542,107.597,0.661672439
0.4722,452.3458,701.542,154.9268,0.79854138
0.4722,452.3458,701.542,160.9761,0.807715178
0.4722,452.3458,701.542,194.0026,0.746262352
0.4722,452.3458,701.542,199.4684,0.7251888
0.4722,452.3458,701.542,199.9801,0.72320382
0.4722,452.3458,704.0717,70.4817,0.514248757
0.4722,452.3458,704.0717,83.0101,0.564420122
0.4722,452.3458,704.0717,97.452,0.64156637
0.4722,452.3458,704.0717,104.1585,0.653897583
0.4722,452.3458,704.0717,107.597,0.660643636
0.4722,452.3458,704.0717,154.9268,0.803367834
0.4722,452.3458,704.0717,160.9761,0.811157861
0.4722,452.3458,704.0717,194.0026,0.739429871
0.4722,452.3458,704.0717,199.4684,0.717610205
0.4722,452.3458,704.0717,199.9801,0.715581666
0.4722,452.3458,709.8536,70.4817,0.500298541
0.4722,452.3458,709.8536,83.0101,0.560545626
0.4722,452.3458,709.8536,97.452,0.636321524
0.4722,452.3458,709.8536,104.1585,0.651414224
0.4722,452.3458,709.8536,107.597,0.659865464
0.4722,452.3458,709.8536,154.9268,0.812110153
0.4722,452.3458,709.8536,160.9761,0.816110061
0.4722,452.3458,709.8536,194.0026,0.722504797
0.4722,452.3458,709.8536,199.4684,0.699676309
0.4722,452.3458,709.8536,199.9801,0.697591475
0.4722,452.3458,712.8955,70.4817,0.49373028
